Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DNA replication	7/207	0.3670482938266136	0.5222196928015972	0	0	1.2087253141831238	1.2114592680563345	PPP1CC;PSMD4;PPP2R1A;CENPL;B9D2;MAPRE1;CENPA
Acetylation and deacetylation of RelA in the nucleus	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	TNFRSF1B
Ghrelin biosynthesis, secretion, and deacylation	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	SEC11C
Hypoxia-inducible factor in the cardivascular system	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	HIF1A
Inhibition of platelet activation by aspirin	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	F2R
Interleukin-10 anti-inflammatory signaling pathway	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	IL10
Nucleotide-like (purinergic) G-protein coupled receptors	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	ADORA2A
PI3K subunit p85 role in regulation of actin organization and cell migration	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	ACTR3
Rap1 signaling	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	RAP1B
SREBF and miR-33 in cholesterol and lipid homeostasis	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	MED15
Sonic Hedgehog (Shh) pathway	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	PRKAR1A
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	1/16	0.3673623380097816	0.5222196928015972	0	0	2.2997039668442865	2.302938778635146	TGFB1
Signaling by insulin receptor	4/109	0.3695472893005261	0.5245187332007467	0	0	1.3150340136054421	1.3090855426090804	ATP6V1A;GRB2;PTPN11;TCIRG1
Transcriptional regulation of white adipocyte differentiation	3/77	0.37032864442671776	0.5248215758439988	0	0	1.3991906344847522	1.3899062202453438	MED12;TGFB1;MED15
Influenza infection	5/142	0.3720029885060445	0.5263870771509727	0	0	1.260005484245851	1.2459606959299119	TGFB1;CLTC;CLTA;CALR;GTF2F1
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	2/47	0.3839040786582678	0.5351122766879715	0	0	1.5334914986160537	1.468107335749564	PSTPIP1;BCL2L1
Regulation of transcription by NOTCH1 intracellular domain	2/47	0.3839040786582678	0.5351122766879715	0	0	1.5334914986160537	1.468107335749564	NOTCH1;HIF1A
ACE inhibitor pathway	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	TGFB1
Atypical NF-kappaB pathway	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	BCL3
Beta-catenin phosphorylation cascade	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	PPP2R1A
Chromatin remodeling by hSWI/SNF ATP-dependent complexes	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	GTF2F1
Glycosylphosphatidylinositol (GPI) biosynthesis	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	SEMA6D
PIP biosynthesis at the Golgi membrane	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	ARF1
SHC-related events	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	GRB2
SHC1 events in EGFR signaling	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	GRB2
SUMOylation by RanBP2 regulates transcriptional repression	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	MDM2
Zinc transporters	1/17	0.3852169728692175	0.5351122766879715	0	0	2.155861456483126	2.0565808835593424	SLC39A4
p73 transcription factor network	3/79	0.38569780982055085	0.5351122766879715	0	0	1.3622291021671826	1.297797153512257	PLK3;MDM2;BAX
Cardiac muscle contraction	3/80	0.39335004727041306	0.5449107101617117	0	0	1.3444683658587402	1.254463412470327	COX8A;ATP2A2;COX6C
mTOR signaling pathway	4/113	0.3951804651469413	0.5466268709517571	0	0	1.2665137614678899	1.1758475173914371	POLDIP3;PXN;EIF4E2;HIF1A
Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins	3/81	0.4009774628642255	0.5470196478768344	0	0	1.327163033045386	1.2128280115236352	COX8A;COX6C;ATP5J2
Bone remodeling	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	TNFSF11
Botulinum neurotoxicity	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	STX11
Corticosteroids and cardioprotection	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	ANXA1
Downregulation of MTA-3 in ER-negative breast tumors	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	MTA3
Effect of METS on macrophage differentiation	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	CSF1
Human cytomegalovirus and MAP kinase pathways	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	MAP2K3
Nicotinic acetylcholine receptor role in the regulation of apoptosis	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	PTK2B
PKA activation in glucagon signaling	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	PRKAR1A
Serotonin receptor 4/6/7 and NR3C signaling	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	MAPKAPK2
TNFR2 signaling pathway	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	TNFRSF1B
Transcriptional activity regulation by PML	1/18	0.4025685720305708	0.5470196478768344	0	0	2.028941594399749	1.8461133251285065	TNFRSF1B
Ceramide signaling pathway	2/49	0.4039087339873628	0.5472311879828786	0	0	1.4680851063829787	1.330916530711248	KSR1;BAX
G alpha 12 pathway	2/49	0.4039087339873628	0.5472311879828786	0	0	1.4680851063829787	1.330916530711248	MAP2K3;PXN
Response to elevated platelet cytosolic calcium	3/83	0.41614856716336346	0.560049863989419	0	0	1.2938502673796792	1.1343352846088017	SRGN;TGFB1;PLEK
Calcineurin in effects in keratinocyte differentiation	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	NFATC1
Destabilization of mRNA by butyrate response factor 1 (BRF1)	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	MAPKAPK2
ER-associated degradation (ERAD) pathway	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	SEC61A1
FRS2-mediated activation	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	RAPGEF1
Gap junction assembly	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	GJB2
IGF-1 receptor and longevity	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	GRB2
Lissencephaly gene (LIS1) in neuronal migration and development	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	DCTN3
PTEN-dependent cell cycle arrest and apoptosis	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	GRB2
Signaling by constitutively active EGFR	1/19	0.41943128342064717	0.560049863989419	0	0	1.9161239392145253	1.6648349620009188	GRB2
Tricarboxylic acid (TCA) cycle and respiratory electron transport	4/117	0.4206450392467865	0.5608600523290486	0	0	1.2214285714285715	1.0577155387047583	COX8A;OGDH;COX6C;ATP5J2
Translation	5/151	0.4223493259945289	0.5623210046382489	0	0	1.1817825373097752	1.018604983424929	SEC61A1;SRPR;SSR1;SRP14;SEC11C
Amyloids	2/51	0.42359787567947454	0.5624821273000925	0	0	1.4080180114750527	1.2094461890342958	H2AFZ;B2M
ECM-receptor interaction	3/84	0.42368783614812155	0.5624821273000925	0	0	1.2778107876147091	1.0973306585446692	ITGA1;LAMC1;CD44
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	8/255	0.43027499446795053	0.5699896137602131	0	0	1.1178166778318237	0.9426891802776359	SEC61A1;PSMD4;UBA7;RNF19B;CALR;ASB2;SEC24D;B2M
Asparagine N-linked glycosylation	3/85	0.43119344157834294	0.5699896137602131	0	0	1.2621625146732751	1.0617291752257139	DAD1;CALR;SEC24D
Myc active pathway	3/85	0.43119344157834294	0.5699896137602131	0	0	1.2621625146732751	1.0617291752257139	ID2;BAX;MMP9
Acute myocardial infarction	1/20	0.4358188578509584	0.5720122509293829	0	0	1.8151818266803776	1.5075603951317047	F2R
Chondroitin sulfate biosynthesis	1/20	0.4358188578509584	0.5720122509293829	0	0	1.8151818266803776	1.5075603951317047	CHST11
Nerve growth factor (NGF) pathway	1/20	0.4358188578509584	0.5720122509293829	0	0	1.8151818266803776	1.5075603951317047	GRB2
Skeletal muscle hypertrophy is regulated via AKT/mTOR pathway	1/20	0.4358188578509584	0.5720122509293829	0	0	1.8151818266803776	1.5075603951317047	INPPL1
Sprouty regulation of tyrosine kinase signals	1/20	0.4358188578509584	0.5720122509293829	0	0	1.8151818266803776	1.5075603951317047	GRB2
G alpha s pathway	4/120	0.43957615231853603	0.5761253400600387	0	0	1.1896551724137931	0.9778302956841791	MAP2K3;RAP1B;RAPGEF1;PDE4A
Androgen receptor regulation of biosynthesis and transcription	2/53	0.44294472309902605	0.5797180228661474	0	0	1.3526620612657874	1.101486642523392	ZMIZ2;MDM2
Myometrial relaxation and contraction pathways	5/155	0.4445221604411903	0.5809596552300705	0	0	1.1500298151460941	0.9323928488763782	PRKCH;GNG2;PRKAR1A;ITPR1;ATP2A2
Biosynthesis of unsaturated fatty acids	1/21	0.45174466009025804	0.5847466223113978	0	0	1.7243339253996448	1.3702215550815289	ACOT7
E-cadherin keratinocyte pathway	1/21	0.45174466009025804	0.5847466223113978	0	0	1.7243339253996448	1.3702215550815289	FYN
Inactivation of APC/C via direct inhibition of the APC/C complex	1/21	0.45174466009025804	0.5847466223113978	0	0	1.7243339253996448	1.3702215550815289	CDC14A
Nicotine activity on dopaminergic neurons	1/21	0.45174466009025804	0.5847466223113978	0	0	1.7243339253996448	1.3702215550815289	GNG2
Presynaptic function of kainate receptors	1/21	0.45174466009025804	0.5847466223113978	0	0	1.7243339253996448	1.3702215550815289	GNG2
Y branching of actin filaments	1/21	0.45174466009025804	0.5847466223113978	0	0	1.7243339253996448	1.3702215550815289	ACTR3
Non-small cell lung cancer	2/54	0.4524825053600102	0.5847466223113978	0	0	1.3265808924171913	1.0519868443348444	CDKN2A;GRB2
Phospholipase C-mediated cascade	2/54	0.4524825053600102	0.5847466223113978	0	0	1.3265808924171913	1.0519868443348444	PRKAR1A;ITPR1
HIF-1 degradation in normoxia	3/88	0.45348863601767136	0.5852283515088385	0	0	1.2174268637936458	0.9627229854360752	PSMD4;OS9;HIF1A
Meiotic synapsis	2/55	0.46192643790608173	0.5944568643805286	0	0	1.3014839186194858	1.0052006176470973	H2AFZ;HSPA2
RNA polymerase I transcription	2/55	0.46192643790608173	0.5944568643805286	0	0	1.3014839186194858	1.0052006176470973	H2AFZ;MBD2
Glycosaminoglycan biosynthesis: chondroitin sulfate	1/22	0.4672216794108988	0.5996011552439868	0	0	1.6421382051932674	1.2495874412744978	CHST11
Nitric oxide signaling pathway	1/22	0.4672216794108988	0.5996011552439868	0	0	1.6421382051932674	1.2495874412744978	PRKAR1A
Gap junction pathway	3/90	0.46814915540172813	0.5999581409031857	0	0	1.189317106152806	0.9026540128043166	ITPR1;CSNK1D;GRB2
Interleukin-1 signaling pathway	4/125	0.4707029507014877	0.6022923690380695	0	0	1.1402007083825265	0.8591732298993369	MAP2K3;IL1R1;MAPKAPK2;PTPN11
Cytosolic DNA-sensing pathway	2/56	0.4712742238252427	0.6022923690380695	0	0	1.2773164623698432	0.9609445109107744	CCL5;CCL4
Post-translational protein modification	6/196	0.47744943414501284	0.6093415430248507	0	0	1.0891907187323147	0.8052354544736566	GALNT3;DAD1;SEMA6D;CALR;SEC24D;MUC20
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha	2/57	0.48052376975020866	0.6095904070796546	0	0	1.2540278227110968	0.9190501337666053	CPT1A;PRKAR1A
Pre-NOTCH expression and processing	2/57	0.48052376975020866	0.6095904070796546	0	0	1.2540278227110968	0.9190501337666053	NOTCH1;ATP2A2
Collagen binding in corneal epithelia mediated by Erk and PI-3 Kinase	1/23	0.48226254066583063	0.6095904070796546	0	0	1.5674148231874698	1.1430633150139597	FYN
Deadenylation of mRNA	1/23	0.48226254066583063	0.6095904070796546	0	0	1.5674148231874698	1.1430633150139597	CNOT11
Eicosanoid metabolism	1/23	0.48226254066583063	0.6095904070796546	0	0	1.5674148231874698	1.1430633150139597	CYSLTR2
Incretin biosynthesis, secretion, and inactivation	1/23	0.48226254066583063	0.6095904070796546	0	0	1.5674148231874698	1.1430633150139597	SEC11C
Progesterone-initiated oocyte maturation	1/23	0.48226254066583063	0.6095904070796546	0	0	1.5674148231874698	1.1430633150139597	PRKAR1A
Spliceosome	4/127	0.4829767815628807	0.6096592160711773	0	0	1.1215447154471545	0.8162453248717186	SART1;PRPF18;DHX16;HSPA2
Tryptophan metabolism	2/58	0.4896731764482349	0.6165905330205478	0	0	1.2315709201830198	0.8793626934896476	MDM2;OGDH
Extracellular matrix organization	3/93	0.4898024364037685	0.6165905330205478	0	0	1.1494949494949496	0.8204556528285258	COL16A1;TIMP2;MMP9
Signaling by GPCR	28/977	0.49278935722612466	0.6195066205128424	0	0	1.0176383624553733	0.7201556645837929	GPR68;ITPR1;CXCR6;PREX1;ABR;GNA15;CYSLTR2;GNG2;PPP2R1A;CCL5;CCL4;CCL3;CCR8;PDE4A;CCR5;CCR2;CCR1;PRKCH;ANXA1;GPR55;F2R;RHOC;ADORA2A;PRKAR1A;GRB2;NMUR1;F2RL2;ARHGEF6
Cytosolic tRNA aminoacylation	1/24	0.49687951384001094	0.6213234107458515	0	0	1.4991891265734805	1.0485444326097226	AARS
Inhibition of cellular proliferation by Gleevec	1/24	0.49687951384001094	0.6213234107458515	0	0	1.4991891265734805	1.0485444326097226	GRB2
Proteasome complex	1/24	0.49687951384001094	0.6213234107458515	0	0	1.4991891265734805	1.0485444326097226	PSMD4
ERBB signaling pathway	3/94	0.49692424300993976	0.6213234107458515	0	0	1.1368043720984897	0.7949874109511512	NCK2;MDM2;GRB2
RNA polymerase I, RNA polymerase III, and mitochondrial transcription	3/95	0.5039957980681811	0.6293136721824314	0	0	1.1243896768193444	0.7704175809041645	SNAPC5;H2AFZ;MBD2
Selenium pathway	2/60	0.5076648893194939	0.633039619070462	0	0	1.1889802429745981	0.8060497941008966	IFNG;ICAM1
C-Myc pathway	1/25	0.5110845246351551	0.6338820144468231	0	0	1.4366489046773239	0.964307897603961	CDKN2A
Metal ion solute carrier family (SLC) transporters	1/25	0.5110845246351551	0.6338820144468231	0	0	1.4366489046773239	0.964307897603961	SLC39A4
SHC1 events in ERBB2 signaling	1/25	0.5110845246351551	0.6338820144468231	0	0	1.4366489046773239	0.964307897603961	GRB2
TPO signaling pathway	1/25	0.5110845246351551	0.6338820144468231	0	0	1.4366489046773239	0.964307897603961	GRB2
Ion channel transport	2/61	0.5165042854713153	0.6397452543907444	0	0	1.16876771819772	0.7721717474791583	ATP2B4;ATP2A2
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	3/97	0.5179831720297818	0.640718140502702	0	0	1.1003527136192968	0.7238257954833219	PRKCH;HIF1A;CTSB
ALK1 pathway	1/26	0.5248891635530957	0.6423900899826921	0	0	1.3791119005328596	0.888931614258763	TGFB1
ERBB2 role in signal transduction and oncology	1/26	0.5248891635530957	0.6423900899826921	0	0	1.3791119005328596	0.888931614258763	GRB2
Physiological and pathological hypertrophy  of the heart	1/26	0.5248891635530957	0.6423900899826921	0	0	1.3791119005328596	0.888931614258763	MAP2K3
Ras signaling pathway	1/26	0.5248891635530957	0.6423900899826921	0	0	1.3791119005328596	0.888931614258763	BCL2L1
TGF-beta signaling in development	1/26	0.5248891635530957	0.6423900899826921	0	0	1.3791119005328596	0.888931614258763	TGFB1
Termination of O-glycan biosynthesis	1/26	0.5248891635530957	0.6423900899826921	0	0	1.3791119005328596	0.888931614258763	MUC20
YAP1- and WWTR1 (TAZ)-stimulated gene expression	1/26	0.5248891635530957	0.6423900899826921	0	0	1.3791119005328596	0.888931614258763	RUNX2
Wnt signaling pathway and pluripotency	3/98	0.5248966644339097	0.6423900899826921	0	0	1.0887137630171686	0.7017346642818184	PRKCH;PPP2R1A;CD44
Mitotic G1-G1/S phases	4/135	0.5308516483227236	0.6479524997386128	0	0	1.0526172300981462	0.6665937327019456	CDKN2B;PSMD4;PPP2R1A;CDKN2A
Granule cell survival pathway	3/99	0.5317552494758868	0.6479524997386128	0	0	1.0773172905525847	0.6804033850608476	MAP2K3;CASP3;BAX
O-linked glycosylation of mucins	2/63	0.5338640881237777	0.6479524997386128	0	0	1.1303307858351321	0.7094114134314998	GALNT3;MUC20
ADP signalling through P2Y purinoceptor 12	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	GNG2
Cell cycle: G2/M checkpoint	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	MDM2
Control of gene expression by vitamin D receptor	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	VDR
ERK5 role in neuronal survival pathway	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	GRB2
Glycolysis	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	PPP2R1A
Insulin regulation of blood glucose	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	PPP1CC
Mammalian calpain regulation of cell motility	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	PRKAR1A
RORA activates circadian expression	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	CPT1A
TNF/stress-related signaling	1/27	0.5383046956942994	0.6479524997386128	0	0	1.3260008197841235	0.8212327908436702	MAP2K3
Dilated cardiomyopathy	3/100	0.5385579218606652	0.6479524997386128	0	0	1.0661557969017035	0.6598014181501665	TGFB1;ITGA1;ATP2A2
Ubiquitin-mediated degradation of phosphorylated Cdc25A	2/64	0.5423825165857217	0.6509748768366092	0	0	1.112042245436804	0.6803294043283159	PSMD4;OAZ1
Adrenergic pathway	4/137	0.5424790640305076	0.6509748768366092	0	0	1.0366809881847476	0.6340400905695932	GNA15;PRKCH;ITPR1;PDE4A
ERK1/ERK2 MAPK pathway	2/65	0.5507922100386735	0.6539667169475815	0	0	1.0943342936225497	0.6526584067455892	MKNK2;GRB2
Endosomal sorting complex required for transport (ESCRT) pathway	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	CHMP4B
G-protein activation	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	GNG2
G-protein beta-gamma signalling	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	GNG2
Messenger RNA capping	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	GTF2F1
Nitric oxide stimulation of guanylate cyclase	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	ITPR1
PERK-regulated gene expression	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	ATF6
Phosphatidic acid biosynthesis	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	AGPAT4
RNA polymerase III transcription initiation From type 3 promoter	1/28	0.551342069807539	0.6539667169475815	0	0	1.2768238931649234	0.7602207494978609	SNAPC5
Systemic lupus erythematosus	4/139	0.5539573071173685	0.6562263484313442	0	0	1.0212169312169312	0.6031998132448408	IL10;IFNG;H2AFZ;CD80
Chromosome maintenance	3/103	0.5586213070876028	0.6609040816247695	0	0	1.0340106951871657	0.6020873485032263	H2AFZ;HSPA2;CENPA
Transmembrane transport of small molecules	12/432	0.5624428553900065	0.6630369217713056	0	0	0.9842650103519669	0.5664107930127024	ATP6V1A;SLC22A15;GNG2;PRKAR1A;ATP2B4;ATP2A2;TCIRG1;SLC15A3;SLC2A6;SLC39A4;RAB11A;SLC2A8
Inhibition of insulin secretion by adrenaline/noradrenaline	1/29	0.5640119269613054	0.6630369217713056	0	0	1.2311596041613804	0.7050603351268867	GNG2
Post-translational modification: biosynthesis of GPI-anchored proteins	1/29	0.5640119269613054	0.6630369217713056	0	0	1.2311596041613804	0.7050603351268867	SEMA6D
S1P/S1P3 pathway	1/29	0.5640119269613054	0.6630369217713056	0	0	1.2311596041613804	0.7050603351268867	GNA15
Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK)	1/29	0.5640119269613054	0.6630369217713056	0	0	1.2311596041613804	0.7050603351268867	NFATC1
G alpha 13 pathway	2/67	0.5672829108125076	0.6643465267309975	0	0	1.060552970161511	0.6012244443572844	PRKCH;PXN
SIDS susceptibility pathways	2/67	0.5672829108125076	0.6643465267309975	0	0	1.060552970161511	0.6012244443572844	IL10;GATA3
cAMP cell motility pathway inferred from amoeba model	2/67	0.5672829108125076	0.6643465267309975	0	0	1.060552970161511	0.6012244443572844	ITPR1;PDE4A
Electron transport chain	3/105	0.5717015546802616	0.6656549238785822	0	0	1.0136311208975568	0.5667598614651399	COX8A;COX6C;ATP5J2
AMPK signaling	2/68	0.5753629783781657	0.6656549238785822	0	0	1.0444300657823788	0.5773130747666616	CPT1A;ADIPOR1
Activation of kainate receptors upon glutamate binding	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	GNG2
Asthma	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	IL10
CDC42 activity regulation	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	ARHGEF6
Glutamate binding and activation of AMPA receptors and synaptic plasticity	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	MDM2
O-glycan biosynthesis	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	GALNT3
Ovarian infertility genes	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	VDR
PDGFA signaling pathway	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	GRB2
Retinoic acid receptor-mediated signaling	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	VDR
TNFR1 signaling pathway	1/30	0.5763246094186858	0.6656549238785822	0	0	1.1886445764684266	0.655043268099864	CASP3
Transcription	5/181	0.5811624872690705	0.6704046669620738	0	0	0.978817693933973	0.5312287281606992	SNAPC5;H2AFZ;MBD2;GTF2F1;SRRM1
PPAR signaling pathway	2/69	0.5833324189580755	0.6720687719666606	0	0	1.028788442130982	0.5545149829304334	CPT1A;ACADL
Inwardly rectifying potassium channels	1/31	0.5882901688178532	0.6760946716264881	0	0	1.148963883955003	0.6095655178929829	GNG2
Keratan sulfate/keratin metabolism	1/31	0.5882901688178532	0.6760946716264881	0	0	1.148963883955003	0.6095655178929829	CHST2
G alpha q pathway	2/70	0.5911910357931432	0.6769027473021862	0	0	1.013606866234038	0.5327680597794024	PRKCH;ITPR1
NCAM signaling for neurite out-growth	2/70	0.5911910357931432	0.6769027473021862	0	0	1.013606866234038	0.5327680597794024	FYN;GRB2
Nucleotide metabolism	2/70	0.5911910357931432	0.6769027473021862	0	0	1.013606866234038	0.5327680597794024	TXNRD1;GLRX
Melanoma	2/71	0.5989387311536616	0.6818260492238402	0	0	0.9988653360152664	0.5120143471300669	CDKN2A;MDM2
Netrin-mediated signaling events	1/32	0.5999183744794179	0.6818260492238402	0	0	1.1118432361198647	0.5681092828822096	FYN
Packaging of telomere ends	1/32	0.5999183744794179	0.6818260492238402	0	0	1.1118432361198647	0.5681092828822096	H2AFZ
Pancreatic beta-cell development regulation	1/32	0.5999183744794179	0.6818260492238402	0	0	1.1118432361198647	0.5681092828822096	NOTCH1
Prothrombin activation intrinsic pathway	1/32	0.5999183744794179	0.6818260492238402	0	0	1.1118432361198647	0.5681092828822096	F2R
Sphingolipid de novo biosynthesis	1/32	0.5999183744794179	0.6818260492238402	0	0	1.1118432361198647	0.5681092828822096	CERS4
Glycosaminoglycan metabolism	3/110	0.6033295992538444	0.6848606261800396	0	0	0.9660152931180969	0.4881194444714497	CHST11;CD44;CHST2
Myocyte adrenergic pathway	2/72	0.6065755005971433	0.6868575521467651	0	0	0.9845449923741739	0.4921997113480311	GNA15;ITPR1
Sphingolipid metabolism	2/72	0.6065755005971433	0.6868575521467651	0	0	0.9845449923741739	0.4921997113480311	CERS4;GBA
E2F-mediated regulation of DNA replication	1/33	0.61121872121317	0.689580095727679	0	0	1.0770426287744228	0.5302285291782731	PPP2R1A
Glucagon-type ligand receptors	1/33	0.61121872121317	0.689580095727679	0	0	1.0770426287744228	0.5302285291782731	GNG2
Negative regulators of RIG-I/MDA5 signaling	1/33	0.61121872121317	0.689580095727679	0	0	1.0770426287744228	0.5302285291782731	UBA7
Adherens junction cell adhesion	2/74	0.6215166809097554	0.6968644896116399	0	0	0.9570976670620799	0.45518849962708324	FYN;IQGAP1
Oocyte meiosis	3/113	0.6215507852498298	0.6968644896116399	0	0	0.9395235780262519	0.4467788413400448	PPP1CC;PPP2R1A;ITPR1
EGF receptor transactivation by GPCRs in cardiac hypertrophy	1/34	0.6222004371532499	0.6968644896116399	0	0	1.0443511491468862	0.4955373013800953	GRB2
EPO receptor signaling	1/34	0.6222004371532499	0.6968644896116399	0	0	1.0443511491468862	0.4955373013800953	GRB2
Interleukin-7 interactions in immune response	1/34	0.6222004371532499	0.6968644896116399	0	0	1.0443511491468862	0.4955373013800953	LITAF
Nuclear receptors in lipid metabolism and toxicity	1/34	0.6222004371532499	0.6968644896116399	0	0	1.0443511491468862	0.4955373013800953	VDR
Basal transcription factors	1/35	0.6328724908788267	0.7071030006917	0	0	1.0135826977327342	0.46370021165029485	GTF2F1
PIK3C1/AKT pathway	1/35	0.6328724908788267	0.7071030006917	0	0	1.0135826977327342	0.46370021165029485	BCL2L1
Wnt signaling pathway	6/231	0.637428910517295	0.7113337117366916	0	0	0.9180884109916368	0.4134267069294718	PRKCH;PPP2R1A;F2R;CSNK1D;NFATC1;PSEN1
Glycogen metabolism	1/36	0.6432435993954148	0.7143714974054847	0	0	0.9845724435422482	0.43442465011455533	PPP2R1A
PI3K/PLC/TRK pathway	1/36	0.6432435993954148	0.7143714974054847	0	0	0.9845724435422482	0.43442465011455533	GRB2
Phospholipids as signaling intermediaries	1/36	0.6432435993954148	0.7143714974054847	0	0	0.9845724435422482	0.43442465011455533	GRB2
Transport to the Golgi and subsequent modification	1/36	0.6432435993954148	0.7143714974054847	0	0	0.9845724435422482	0.43442465011455533	SEC24D
HIV life cycle	3/118	0.6506309549531839	0.721708286166557	0	0	0.898442222738898	0.38616186585976864	CD4;GTF2F1;CCR5
ALK in cardiac myocytes	1/37	0.653322234383985	0.7229577779291043	0	0	0.9571738701401223	0.40745437107265636	TGFB1
PI3K/AKT activation	1/37	0.653322234383985	0.7229577779291043	0	0	0.9571738701401223	0.40745437107265636	MDM2
