Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signal transduction	24/1020	0.8745481986812486	0.9383841933083079	0	0	0.8029368831564958	0.1076319792049405	GRB7;CREBBP;GABBR1;CCNT2;FZD5;FAM13B;GDI1;CSNK1A1;GPR65;DTX4;NFKBIA;CXCL10;FGF16;NR4A1;ARHGAP31;NCOR1;CXCR3;CCR9;ITGB8;CCR6;JAK2;ATP6V1E1;JUNB;CCR3
Bacterial invasion of epithelial cells	1/71	0.8753402940162769	0.9383841933083079	0	0	0.47998511904761904	0.0639064478873725	SRC
Phase II of biological oxidations: conjugation	1/71	0.8753402940162769	0.9383841933083079	0	0	0.47998511904761904	0.0639064478873725	SLC35D1
Sphingolipid metabolism	1/72	0.8789494874104571	0.9401459508636741	0	0	0.47320031298904536	0.06105601849342165	GLA
Influenza viral RNA transcription and replication	2/125	0.8794130083014213	0.9401459508636741	0	0	0.5457758925415341	0.07013254608415997	POLR2A;CASC3
Cap-dependent translation initiation	1/73	0.8824543600838796	0.9407984500067806	0	0	0.4666039737654321	0.058347990826110294	EIF4A2
Degradation of beta-catenin by the destruction complex	1/73	0.8824543600838796	0.9407984500067806	0	0	0.4666039737654321	0.058347990826110294	CSNK1A1
Gastric acid secretion	1/74	0.8858579223034339	0.9418324613500794	0	0	0.4601883561643836	0.05577423043476437	PLCB4
Integrins in angiogenesis	1/74	0.8858579223034339	0.9418324613500794	0	0	0.4601883561643836	0.05577423043476437	SRC
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1/75	0.889163097480268	0.9440497084358401	0	0	0.4539461336336336	0.05332713981769777	ITGB8
Calcium signaling pathway	3/178	0.8908881165626928	0.944585482492499	0	0	0.5748531607765057	0.06641648198912463	ITPKB;PLCB4;ATP2B1
Actin cytoskeleton regulation	4/226	0.8943395227302953	0.9468701109980064	0	0	0.6037765514205304	0.06742360466855309	FGF16;ITGB8;RAF1;MAPK6
Complement cascade	1/77	0.8954895623392	0.9468701109980064	0	0	0.4419544956140351	0.048785020258438706	IGKC
Peroxisome	1/78	0.8985162874157585	0.9487743607909919	0	0	0.43619227994227994	0.04667713023603714	PHYH
Antigen processing: cross presentation	1/79	0.9014555012056992	0.9505811415983803	0	0	0.43057781339031337	0.04467012232744518	CYBB
Huntington's disease	3/184	0.9034218521057218	0.9509996341526402	0	0	0.5556240013860281	0.05643232247777114	CREBBP;PLCB4;POLR2A
Nuclear beta-catenin signaling and target gene transcription regulation	1/80	0.9043097296335184	0.9509996341526402	0	0	0.42510548523206754	0.042758536356613856	KLF4
Natural killer cell-mediated cytotoxicity	2/137	0.9088735574999298	0.9528610019495145	0	0	0.4969533011272142	0.04748353764029864	NFAT5;RAF1
APC/C-mediated degradation of cell cycle proteins	1/82	0.9097729721455958	0.9528610019495145	0	0	0.4145661865569273	0.039201458096181224	PTTG1
ATM-dependent DNA damage response	1/82	0.9097729721455958	0.9528610019495145	0	0	0.4145661865569273	0.039201458096181224	RBL2
Meiosis	1/83	0.9123866824452774	0.9530192877363627	0	0	0.4094893292682927	0.037546643685399776	TINF2
Response to elevated platelet cytosolic calcium	1/83	0.9123866824452774	0.9530192877363627	0	0	0.4094893292682927	0.037546643685399776	TTN
Cell junction organization	1/84	0.9149248038982938	0.954305630916275	0	0	0.40453480589022756	0.03596856445001116	DST
MicroRNAs in cardiomyocyte hypertrophy	1/85	0.9173895187858576	0.954305630916275	0	0	0.3996982473544973	0.03446323066337148	RAF1
Myc active pathway	1/85	0.9173895187858576	0.954305630916275	0	0	0.3996982473544973	0.03446323066337148	CREBBP
Influenza infection	2/142	0.9190391380471254	0.954305630916275	0	0	0.47908074534161493	0.040447144027997775	POLR2A;HSPA1A
Progesterone-mediated oocyte maturation	1/86	0.9197829465937224	0.954305630916275	0	0	0.3949754901960784	0.033026888483890356	RAF1
Transmembrane transport of small molecules	8/432	0.933771925577231	0.9664425202487763	0	0	0.6300029843817356	0.04316973330922934	SLC26A2;SLCO3A1;SLC35D1;SLC41A1;ATP2B1;SLC28A2;ATP6V1E1;SLC5A3
Class B GPCRs (secretin family receptors)	1/95	0.9384366935142121	0.9664425202487763	0	0	0.35699246453900707	0.022683258428030244	FZD5
RNA polymerase I, RNA polymerase III, and mitochondrial transcription	1/95	0.9384366935142121	0.9664425202487763	0	0	0.35699246453900707	0.022683258428030244	SNAPC1
Transport of inorganic cations/anions and amino acids/oligopeptides	1/95	0.9384366935142121	0.9664425202487763	0	0	0.35699246453900707	0.022683258428030244	SLC26A2
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	4/255	0.9388524749869354	0.9664425202487763	0	0	0.5332109606947428	0.03364396973363513	WSB1;UBE2D3;CYBB;UBR2
Phagosome	2/154	0.9392530868792577	0.9664425202487763	0	0	0.44098398169336384	0.027636601954519027	CYBB;ATP6V1E1
M phase pathway	1/96	0.940221211559856	0.9664425202487763	0	0	0.3532163742690059	0.021772292616579075	TAOK1
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	1/97	0.9419540873169506	0.9669396068744295	0	0	0.3495189525462963	0.020900794776168324	PRKCD
Potassium channels	1/99	0.9452708366087915	0.9690591093181519	0	0	0.3423504818594104	0.019268783642164895	GABBR1
Chromosome maintenance	1/103	0.9513474590151736	0.9724452143944116	0	0	0.3288568899782135	0.016402040404504423	TINF2
MHC class II antigen presentation	1/103	0.9513474590151736	0.9724452143944116	0	0	0.3288568899782135	0.016402040404504423	CD74
Purine metabolism	2/164	0.9523429877402635	0.9724452143944116	0	0	0.4135480407944176	0.020193562343804473	NT5E;POLR2A
Oocyte meiosis	1/113	0.9637524940038416	0.9827989859802022	0	0	0.29933965773809523	0.011051849546448488	PTTG1
Leukocyte transendothelial migration	1/117	0.9677796980273976	0.9856072187805338	0	0	0.2889577346743295	0.009463597638289986	CYBB
Lysosome	1/121	0.971360124622493	0.9879536615739942	0	0	0.2792679398148148	0.008114967600518367	GLA
G alpha (s) signaling events	1/125	0.9745432626714791	0.9885930344793248	0	0	0.2702032930107527	0.006967561084355915	PTGER2
Integration of energy metabolism	1/125	0.9745432626714791	0.9885930344793248	0	0	0.2702032930107527	0.006967561084355915	VAMP2
HIV factor interactions with host	1/128	0.9766965617247984	0.9894805481348088	0	0	0.2637795275590551	0.006219725227615676	CD28
Mitotic G1-G1/S phases	1/135	0.9810399718426933	0.9918422143759011	0	0	0.24990930762852404	0.0047837825173565615	RBL2
Oxidative phosphorylation	1/136	0.9815906152609047	0.9918422143759011	0	0	0.24804526748971192	0.004608915791794461	ATP6V1E1
Biological oxidations	1/139	0.9831485769240647	0.9921212497251969	0	0	0.2426152375201288	0.004123251746415001	SLC35D1
Neuroactive ligand-receptor interaction	3/272	0.9859636553101659	0.9936664963672767	0	0	0.37214875069621645	0.005260615025234046	GABBR1;PTGER2;CHRNE
Translation	1/151	0.9881703206778785	0.9940775845102984	0	0	0.22306712962962963	0.0026545449598314517	EIF4A2
Protein metabolism	6/442	0.988940232652364	0.9940775845102984	0	0	0.45759893314481276	0.005089132211690233	EIF4A2;DPM1;PGAP1;MGAT5;ST6GALNAC3;MUC4
Alzheimer's disease	1/169	0.9930445258316635	0.9969085123134988	0	0	0.1989810681216931	0.001388843330013812	PLCB4
DNA replication	1/207	0.9977357318898527	0.9994694557458288	0	0	0.1619555690399137	3.671266238211276E-4	TAOK1
Signaling by GPCR	15/977	0.9981781515394388	0.9994694557458288	0	0	0.5121947159313708	9.339922094341588E-4	GABBR1;FZD5;GPR65;PTGER2;PRKCD;CXCL10;RGS2;PLCB4;RGS1;CXCR3;PENK;CCR9;CCR6;RAF1;CCR3
Metabolism	24/1615	0.9999461169103275	0.9999461169103275	0	0	0.48642511050518117	2.6210794013915023E-5	CREBBP;PHYH;PGAP1;CHKB;CHKA;SYNJ2;GRHL1;GPCPD1;SAT1;DHRS3;ARNTL;ITPKB;DPM1;NT5E;MED13;PLCB4;NCOR1;POLR2A;MGAT5;INPP5K;ST6GALNAC3;ATP6V1E1;GLA;LPIN2
